date,campaign,channel,keyword,device,geography,audience_segment,impressions,clicks,cost,landing_page_visits,application_starts,conversions,revenue,customer_quality_score,ctr,cpc,conversion_rate,cpa,roas,visit_rate,application_start_rate,final_conversion_rate
2026-01-08,Business Card Paid Search,Bing Search,travel rewards card,Mobile,Hyderabad,Young Professionals,1961,128,4546.86,99,38,3,14100.57,64.3,0.06527281998980113,35.52234375,0.0234375,1515.62,3.101166519312229,0.7734375,0.3838383838383838,0.07894736842105263
2026-02-10,Cashback Search Campaign,Google Search,no annual fee credit card,Desktop,Delhi,Students,2229,104,2666.18,64,28,3,12201.68,45.3,0.04665769403319874,25.63634615384615,0.028846153846153848,888.7266666666666,4.576465204899895,0.6153846153846154,0.4375,0.10714285714285714
2026-01-19,SME Acquisition Campaign,Affiliate,credit card for business,Mobile,Chennai,Young Professionals,4479,173,4456.0,113,31,5,36818.36,81.1,0.038624693011833,25.75722543352601,0.028901734104046242,891.2,8.262648114901257,0.653179190751445,0.2743362831858407,0.16129032258064516
2026-02-15,Business Card Paid Search,Google Search,no annual fee credit card,Mobile,Gurgaon,High Income Urban,4109,144,3401.06,109,33,5,92372.72,90.5,0.035045023119980534,23.618472222222223,0.034722222222222224,680.212,27.159979535791784,0.7569444444444444,0.30275229357798167,0.15151515151515152
2026-01-28,Premium Card Campaign,Google Search,travel rewards card,Mobile,Gurgaon,Students,1238,56,1298.47,41,17,2,5934.43,51.8,0.045234248788368334,23.186964285714286,0.03571428571428571,649.235,4.570325074895839,0.7321428571428571,0.4146341463414634,0.11764705882352941
2026-03-09,Credit Card Acquisition,Google Search,business credit card,Mobile,Hyderabad,Small Business Owners,2006,78,2500.63,51,22,4,67928.15,87.6,0.038883349950149554,32.05935897435898,0.05128205128205128,625.1575,27.16441456752898,0.6538461538461539,0.43137254901960786,0.18181818181818182
2026-01-15,Travel Rewards Campaign,Display,credit card for business,Mobile,Bangalore,High Income Urban,2843,79,1112.11,60,17,1,13068.54,63.7,0.027787548364403798,14.077341772151897,0.012658227848101266,1112.11,11.751121741554345,0.759493670886076,0.2833333333333333,0.058823529411764705
2026-02-06,Business Card Paid Search,Display,cashback credit card,Mobile,Chennai,Frequent Travelers,416,7,69.21,5,1,0,0.0,79.9,0.016826923076923076,9.887142857142857,0.0,,0.0,0.7142857142857143,0.2,0.0
2026-01-01,Premium Card Campaign,Google Search,best credit card,Mobile,Pune,Young Professionals,3054,132,2862.77,100,44,6,68405.68,60.8,0.043222003929273084,21.687651515151515,0.045454545454545456,477.12833333333333,23.89492694138893,0.7575757575757576,0.44,0.13636363636363635
2026-03-08,Premium Card Campaign,Google Search,low annual fee card,Mobile,Kolkata,Frequent Travelers,1075,42,770.94,31,11,1,17419.94,79.5,0.03906976744186046,18.35571428571429,0.023809523809523808,770.94,22.595714322774793,0.7380952380952381,0.3548387096774194,0.09090909090909091
2026-01-24,Business Card Paid Search,Google Search,low annual fee card,Desktop,Gurgaon,Small Business Owners,3265,128,3300.37,85,31,4,74328.95,74.3,0.03920367534456355,25.784140625,0.03125,825.0925,22.521399115856706,0.6640625,0.36470588235294116,0.12903225806451613
2026-01-27,SME Acquisition Campaign,Display,low annual fee card,Desktop,Delhi,Premium Customers,3510,55,612.97,39,16,2,45075.41,92.2,0.01566951566951567,11.144909090909092,0.03636363636363636,306.485,73.5360784377702,0.7090909090909091,0.41025641025641024,0.125
2026-02-09,Credit Card Acquisition,Google Search,business credit card,Desktop,Delhi,Premium Customers,1469,86,2720.8,49,12,2,44380.74,74.3,0.05854322668481961,31.637209302325584,0.023255813953488372,1360.4,16.31165098500441,0.5697674418604651,0.24489795918367346,0.16666666666666666
2026-03-04,Travel Rewards Campaign,Affiliate,best credit card,Mobile,Pune,Young Professionals,1814,30,358.87,20,7,0,0.0,92.4,0.016538037486218304,11.962333333333333,0.0,,0.0,0.6666666666666666,0.35,0.0
2026-03-02,Business Card Paid Search,Google Search,travel rewards card,Mobile,Mumbai,High Income Urban,3986,221,6741.54,154,48,5,54161.66,86.5,0.055444054189663826,30.50470588235294,0.02262443438914027,1348.308,8.034018933359441,0.6968325791855203,0.3116883116883117,0.10416666666666667
2026-02-05,Travel Rewards Campaign,Affiliate,business credit card,Desktop,Bangalore,Small Business Owners,820,14,230.34,10,3,0,0.0,95.3,0.01707317073170732,16.452857142857145,0.0,,0.0,0.7142857142857143,0.3,0.0
2026-01-24,Cashback Search Campaign,Google Search,low annual fee card,Mobile,Mumbai,Young Professionals,4635,200,3460.77,152,61,6,60645.31,49.2,0.043149946062567425,17.30385,0.03,576.795,17.523646471738946,0.76,0.40131578947368424,0.09836065573770492
2026-01-24,Premium Card Campaign,Meta,low annual fee card,Mobile,Hyderabad,High Income Urban,3522,103,1172.65,67,28,2,35013.63,55.8,0.029244747302668937,11.38495145631068,0.019417475728155338,586.325,29.858551144842874,0.6504854368932039,0.417910447761194,0.07142857142857142
2026-01-04,Premium Card Campaign,Google Search,premium credit card,Desktop,Gurgaon,Young Professionals,2468,151,3946.47,99,38,5,47319.42,64.7,0.06118314424635332,26.135562913907282,0.033112582781456956,789.294,11.99031539578408,0.6556291390728477,0.3838383838383838,0.13157894736842105
2026-03-08,Business Card Paid Search,Google Search,no annual fee credit card,Mobile,Pune,Young Professionals,870,33,909.95,27,9,0,0.0,59.0,0.03793103448275862,27.574242424242424,0.0,,0.0,0.8181818181818182,0.3333333333333333,0.0
2026-02-03,Business Card Paid Search,Meta,no annual fee credit card,Mobile,Pune,Frequent Travelers,950,29,188.33,20,7,0,0.0,96.5,0.030526315789473683,6.494137931034484,0.0,,0.0,0.6896551724137931,0.35,0.0
2026-02-26,Cashback Search Campaign,Meta,premium credit card,Desktop,Pune,Students,2770,67,1966.32,48,17,1,2337.79,51.3,0.024187725631768953,29.348059701492538,0.014925373134328358,1966.32,1.1889163513568493,0.7164179104477612,0.3541666666666667,0.058823529411764705
2026-02-18,SME Acquisition Campaign,Bing Search,fuel cashback card,Desktop,Mumbai,Small Business Owners,1938,81,1879.86,63,18,2,29581.87,81.6,0.04179566563467492,23.208148148148148,0.024691358024691357,939.93,15.73620907939953,0.7777777777777778,0.2857142857142857,0.1111111111111111
2026-03-28,Business Card Paid Search,Display,premium credit card,Mobile,Kolkata,Frequent Travelers,2306,73,1480.24,52,16,2,27111.13,92.8,0.03165654813529922,20.2772602739726,0.0273972602739726,740.12,18.315361022536887,0.7123287671232876,0.3076923076923077,0.125
2026-02-22,Premium Card Campaign,YouTube,no annual fee credit card,Mobile,Mumbai,High Income Urban,2072,67,659.21,47,17,0,0.0,73.8,0.032335907335907334,9.838955223880598,0.0,,0.0,0.7014925373134329,0.3617021276595745,0.0
2026-01-23,Travel Rewards Campaign,Meta,low annual fee card,Mobile,Hyderabad,Students,2265,9,131.65,6,2,0,0.0,47.3,0.003973509933774834,14.627777777777778,0.0,,0.0,0.6666666666666666,0.3333333333333333,0.0
2026-03-10,Credit Card Acquisition,Google Search,cashback credit card,Desktop,Delhi,Young Professionals,5985,194,4109.48,131,37,2,14760.81,72.4,0.03241436925647452,21.182886597938143,0.010309278350515464,2054.74,3.591892404878476,0.6752577319587629,0.2824427480916031,0.05405405405405406
2026-02-22,Travel Rewards Campaign,YouTube,no annual fee credit card,Mobile,Delhi,Premium Customers,552,21,277.24,15,3,0,0.0,81.2,0.03804347826086957,13.201904761904762,0.0,,0.0,0.7142857142857143,0.2,0.0
2026-03-03,SME Acquisition Campaign,Bing Search,best credit card,Mobile,Chennai,Frequent Travelers,2175,34,862.49,19,3,0,0.0,88.2,0.015632183908045976,25.36735294117647,0.0,,0.0,0.5588235294117647,0.15789473684210525,0.0
2026-02-10,Credit Card Acquisition,Google Search,cashback credit card,Tablet,Hyderabad,Small Business Owners,445,22,542.9,15,3,0,0.0,87.7,0.04943820224719101,24.677272727272726,0.0,,0.0,0.6818181818181818,0.2,0.0
2026-02-26,Travel Rewards Campaign,Meta,business credit card,Mobile,Kolkata,Small Business Owners,2362,63,1572.45,48,14,2,36258.6,72.8,0.026672311600338696,24.95952380952381,0.031746031746031744,786.225,23.05866641228656,0.7619047619047619,0.2916666666666667,0.14285714285714285
2026-03-01,Travel Rewards Campaign,Google Search,no annual fee credit card,Desktop,Pune,Students,2744,124,2994.77,93,28,1,8885.07,64.6,0.04518950437317784,24.151370967741936,0.008064516129032258,2994.77,2.966862229820654,0.75,0.3010752688172043,0.03571428571428571
2026-02-23,Cashback Search Campaign,Google Search,travel rewards card,Tablet,Delhi,Frequent Travelers,2469,170,4453.14,141,44,5,88468.66,73.4,0.0688537869582827,26.19494117647059,0.029411764705882353,890.628,19.866579537135593,0.8294117647058824,0.3120567375886525,0.11363636363636363
2026-03-11,SME Acquisition Campaign,YouTube,credit card for business,Mobile,Hyderabad,Young Professionals,1967,72,841.02,56,13,1,13771.14,45.7,0.03660396542958821,11.680833333333332,0.013888888888888888,841.02,16.37433116929443,0.7777777777777778,0.23214285714285715,0.07692307692307693
2026-02-26,Premium Card Campaign,Display,credit card for business,Desktop,Delhi,Students,320,16,333.51,12,2,0,0.0,37.2,0.05,20.844375,0.0,,0.0,0.75,0.16666666666666666,0.0
2026-01-10,Cashback Search Campaign,Google Search,best credit card,Mobile,Kolkata,High Income Urban,4381,153,3503.98,110,38,5,83092.85,61.6,0.03492353343985392,22.901830065359476,0.032679738562091505,700.796,23.71384825255852,0.7189542483660131,0.34545454545454546,0.13157894736842105
2026-02-09,Credit Card Acquisition,Bing Search,airport lounge credit card,Desktop,Chennai,Small Business Owners,318,16,475.26,10,3,0,0.0,84.0,0.050314465408805034,29.70375,0.0,,0.0,0.625,0.3,0.0
2026-01-07,Premium Card Campaign,Affiliate,credit card for business,Desktop,Hyderabad,High Income Urban,4114,184,3594.74,139,54,9,148388.34,88.2,0.04472532814778804,19.53663043478261,0.04891304347826087,399.41555555555556,41.279296972799145,0.7554347826086957,0.38848920863309355,0.16666666666666666
2026-02-07,Cashback Search Campaign,Google Search,best credit card,Mobile,Delhi,Frequent Travelers,2960,105,2467.29,78,31,2,36221.87,80.5,0.03547297297297297,23.498,0.01904761904761905,1233.645,14.680832005966062,0.7428571428571429,0.3974358974358974,0.06451612903225806
2026-03-26,SME Acquisition Campaign,Display,airport lounge credit card,Desktop,Pune,Premium Customers,1898,81,1223.81,55,20,2,40140.18,100.0,0.04267650158061117,15.108765432098764,0.024691358024691357,611.905,32.79935610919996,0.6790123456790124,0.36363636363636365,0.1
2026-03-02,Business Card Paid Search,Meta,business credit card,Desktop,Kolkata,High Income Urban,2611,127,2800.81,82,28,4,84234.27,82.7,0.048640367675220224,22.053622047244094,0.031496062992125984,700.2025,30.07496759865896,0.6456692913385826,0.34146341463414637,0.14285714285714285
2026-03-25,Business Card Paid Search,Bing Search,airport lounge credit card,Mobile,Mumbai,Young Professionals,2468,149,3780.99,106,43,4,13393.38,35.3,0.06037277147487844,25.375771812080536,0.026845637583892617,945.2475,3.5422944784302524,0.7114093959731543,0.4056603773584906,0.09302325581395349
2026-01-03,Credit Card Acquisition,Affiliate,travel rewards card,Mobile,Kolkata,Small Business Owners,677,12,200.73,9,4,0,0.0,91.0,0.01772525849335303,16.7275,0.0,,0.0,0.75,0.4444444444444444,0.0
2026-02-20,Business Card Paid Search,Display,no annual fee credit card,Mobile,Mumbai,Frequent Travelers,694,12,97.13,8,2,0,0.0,72.2,0.01729106628242075,8.094166666666666,0.0,,0.0,0.6666666666666666,0.25,0.0
2026-03-27,Cashback Search Campaign,Bing Search,credit card for business,Mobile,Kolkata,Premium Customers,5566,305,8807.72,220,88,13,295446.05,93.1,0.05479698167445203,28.877770491803275,0.04262295081967213,677.516923076923,33.54398754728806,0.7213114754098361,0.4,0.14772727272727273
2026-02-16,Credit Card Acquisition,YouTube,low annual fee card,Tablet,Chennai,Small Business Owners,2023,45,180.0,33,9,0,0.0,81.4,0.022244191794364803,4.0,0.0,,0.0,0.7333333333333333,0.2727272727272727,0.0
2026-03-09,Premium Card Campaign,Display,premium credit card,Desktop,Pune,Premium Customers,387,14,277.78,10,3,0,0.0,100.0,0.03617571059431524,19.84142857142857,0.0,,0.0,0.7142857142857143,0.3,0.0
2026-03-17,SME Acquisition Campaign,YouTube,no annual fee credit card,Mobile,Delhi,Small Business Owners,986,24,224.68,17,7,0,0.0,86.4,0.02434077079107505,9.361666666666666,0.0,,0.0,0.7083333333333334,0.4117647058823529,0.0
2026-02-07,Credit Card Acquisition,Meta,business credit card,Mobile,Pune,Students,3548,101,2150.17,72,22,3,21299.35,50.8,0.02846674182638106,21.28881188118812,0.0297029702970297,716.7233333333334,9.905891162094159,0.7128712871287128,0.3055555555555556,0.13636363636363635
2026-02-05,Premium Card Campaign,Google Search,business credit card,Mobile,Hyderabad,Students,761,38,1099.71,25,6,0,0.0,55.8,0.04993429697766097,28.939736842105265,0.0,,0.0,0.6578947368421053,0.24,0.0
2026-02-10,Credit Card Acquisition,Google Search,best credit card,Mobile,Mumbai,Students,2705,76,1363.31,60,18,1,8502.4,30.1,0.02809611829944547,17.93828947368421,0.013157894736842105,1363.31,6.2365859562388595,0.7894736842105263,0.3,0.05555555555555555
2026-03-10,Travel Rewards Campaign,Google Search,fuel cashback card,Mobile,Gurgaon,Frequent Travelers,2081,73,1988.77,50,13,1,15238.45,88.8,0.035079288803459875,27.243424657534245,0.0136986301369863,1988.77,7.662248525470518,0.684931506849315,0.26,0.07692307692307693
2026-01-13,Travel Rewards Campaign,Google Search,airport lounge credit card,Mobile,Chennai,Students,2126,78,1741.75,65,16,1,6169.52,42.8,0.036688617121354655,22.330128205128204,0.01282051282051282,1741.75,3.5421386536529353,0.8333333333333334,0.24615384615384617,0.0625
2026-03-28,Credit Card Acquisition,Google Search,airport lounge credit card,Mobile,Delhi,Frequent Travelers,1976,105,2672.4,76,33,4,70374.65,71.1,0.05313765182186235,25.451428571428572,0.0380952380952381,668.1,26.333875916778922,0.7238095238095238,0.4342105263157895,0.12121212121212122
2026-02-27,Business Card Paid Search,Meta,best credit card,Tablet,Gurgaon,Young Professionals,2225,51,649.44,36,13,1,11262.95,70.2,0.02292134831460674,12.734117647058824,0.0196078431372549,649.44,17.342556664203006,0.7058823529411765,0.3611111111111111,0.07692307692307693
2026-02-19,Travel Rewards Campaign,Display,premium credit card,Mobile,Gurgaon,Students,1073,26,568.26,20,5,0,0.0,30.1,0.024231127679403542,21.856153846153845,0.0,,0.0,0.7692307692307693,0.25,0.0
2026-01-30,SME Acquisition Campaign,Display,low annual fee card,Mobile,Kolkata,Frequent Travelers,5685,226,1481.66,150,39,5,76418.52,87.4,0.03975373790677221,6.556017699115045,0.022123893805309734,296.332,51.57628605753007,0.6637168141592921,0.26,0.1282051282051282
2026-03-03,Premium Card Campaign,YouTube,business credit card,Mobile,Chennai,Small Business Owners,409,12,301.35,9,2,0,0.0,80.4,0.029339853300733496,25.1125,0.0,,0.0,0.75,0.2222222222222222,0.0
2026-01-25,Cashback Search Campaign,Meta,no annual fee credit card,Tablet,Bangalore,Frequent Travelers,1210,33,511.99,24,6,0,0.0,77.0,0.02727272727272727,15.514848484848486,0.0,,0.0,0.7272727272727273,0.25,0.0
2026-01-27,Travel Rewards Campaign,Bing Search,premium credit card,Desktop,Gurgaon,High Income Urban,1424,69,2064.8,51,22,3,27770.12,49.6,0.04845505617977528,29.924637681159425,0.043478260869565216,688.2666666666668,13.449302595893062,0.7391304347826086,0.43137254901960786,0.13636363636363635
2026-02-20,Credit Card Acquisition,Meta,low annual fee card,Desktop,Gurgaon,Frequent Travelers,2384,49,644.45,32,10,1,16772.28,87.0,0.020553691275167787,13.152040816326531,0.02040816326530612,644.45,26.025727364419268,0.6530612244897959,0.3125,0.1
2026-03-19,Business Card Paid Search,Google Search,fuel cashback card,Mobile,Pune,High Income Urban,3108,134,3485.4,89,45,2,29916.47,74.5,0.043114543114543116,26.01044776119403,0.014925373134328358,1742.7,8.583367762667125,0.664179104477612,0.5056179775280899,0.044444444444444446
2026-02-26,Cashback Search Campaign,Affiliate,no annual fee credit card,Mobile,Bangalore,Small Business Owners,3519,65,683.28,37,12,1,22685.04,77.3,0.01847115657857346,10.512,0.015384615384615385,683.28,33.20021074815595,0.5692307692307692,0.32432432432432434,0.08333333333333333
2026-02-16,Premium Card Campaign,Display,best credit card,Mobile,Bangalore,Frequent Travelers,3954,87,493.09,59,17,3,43045.07,68.7,0.022003034901365705,5.667701149425287,0.034482758620689655,164.36333333333332,87.29657871788112,0.6781609195402298,0.288135593220339,0.17647058823529413
2026-02-08,Premium Card Campaign,Google Search,no annual fee credit card,Mobile,Bangalore,Small Business Owners,1863,89,1832.24,60,24,3,55407.89,89.8,0.04777241009125067,20.586966292134832,0.033707865168539325,610.7466666666667,30.240519800899445,0.6741573033707865,0.4,0.125
2026-01-16,Travel Rewards Campaign,YouTube,travel rewards card,Desktop,Chennai,High Income Urban,2575,81,1669.37,53,10,1,14397.66,75.5,0.03145631067961165,20.609506172839506,0.012345679012345678,1669.37,8.624606887628268,0.654320987654321,0.18867924528301888,0.1
2026-01-22,Premium Card Campaign,YouTube,fuel cashback card,Desktop,Hyderabad,Premium Customers,1430,16,189.92,11,3,0,0.0,88.1,0.011188811188811189,11.87,0.0,,0.0,0.6875,0.2727272727272727,0.0
2026-03-26,Premium Card Campaign,Google Search,best credit card,Mobile,Bangalore,Students,4850,119,3245.16,86,20,2,9972.46,35.1,0.024536082474226804,27.270252100840334,0.01680672268907563,1622.58,3.073025675159314,0.7226890756302521,0.23255813953488372,0.1
2026-02-23,Business Card Paid Search,YouTube,best credit card,Mobile,Pune,High Income Urban,2415,87,709.95,66,10,1,10646.11,75.0,0.03602484472049689,8.160344827586208,0.011494252873563218,709.95,14.995577153320657,0.7586206896551724,0.15151515151515152,0.1
